Target,Model,Accuracy CV,St. Dev. CV,Precision CV,Recall CV,F1-Score CV,Accuracy
subspecies,LogisticRegression,0.5393333333333333,0.18081482240126223,0.33374123728123734,0.5393333333333333,0.4025742518966304,0.3225806451612903
subspecies,LogisticRegression_Best,0.9673333333333334,0.01635033129124096,0.9711944444444445,0.9673333333333334,0.9673673202614379,1.0
subspecies,LogisticRegression_PCA,0.5393333333333333,0.18081482240126223,0.33374123728123734,0.5393333333333333,0.4025742518966304,0.3225806451612903
subspecies,LogisticRegression_Best_PCA,0.9513333333333334,0.015684387141358103,0.9583944444444444,0.9513333333333334,0.9511133520074697,1.0
subspecies,Ridge,0.5393333333333333,0.18081482240126223,0.33374123728123734,0.5393333333333333,0.4025742518966304,0.3225806451612903
subspecies,Ridge_Best,0.8219999999999998,0.0681615727518079,0.8646832685832686,0.8219999999999998,0.7942604550019411,0.9032258064516129
subspecies,Ridge_PCA,0.5393333333333333,0.18081482240126223,0.33374123728123734,0.5393333333333333,0.4025742518966304,0.3225806451612903
subspecies,Ridge_Best_PCA,0.8219999999999998,0.0681615727518079,0.8646832685832686,0.8219999999999998,0.7942604550019411,0.9032258064516129
subspecies,DecisionTree,0.9343333333333333,0.042447353012617615,0.945598148148148,0.9343333333333333,0.9341984126984126,0.967741935483871
subspecies,DecisionTree_Best,0.9179999999999999,0.052211109928826445,0.9291590909090909,0.9179999999999999,0.9186661582311737,0.967741935483871
subspecies,DecisionTree_PCA,0.9030000000000001,0.08268010643437755,0.9052333333333333,0.9030000000000001,0.9019030789643793,0.9354838709677419
subspecies,DecisionTree_Best_PCA,0.7466666666666666,0.13306639946532958,0.7678535353535352,0.7466666666666666,0.7473112197915603,0.9354838709677419
subspecies,K-nn,0.9259999999999999,0.04872371086031933,0.9312710437710437,0.9259999999999999,0.9229215274921156,0.967741935483871
subspecies,K-nn_Best,0.9593333333333334,0.0008164965809276905,0.963875,0.9593333333333334,0.9592020533989574,1.0
subspecies,K-nn_PCA,0.9263333333333333,0.031735013961098395,0.9338784511784513,0.9263333333333333,0.9247759965524672,0.967741935483871
subspecies,K-nn_Best_PCA,0.9513333333333334,0.015684387141358103,0.9581861111111112,0.9513333333333334,0.9509794576940088,1.0
subspecies,RandomForest,0.943,0.02017699460056207,0.9490194444444444,0.943,0.9427146591970121,1.0
subspecies,RandomForest_Best,0.951,0.017178798302300173,0.9547083333333333,0.951,0.9509372549019608,1.0
subspecies,RandomForest_PCA,0.9433333333333334,0.041204099040966516,0.9457460317460317,0.9433333333333334,0.9432078431372549,1.0
subspecies,RandomForest_Best_PCA,0.9513333333333331,0.030666666666666665,0.9563111111111111,0.9513333333333331,0.9510479925303453,1.0
subspecies,BernoulliNB,0.35,0.02509980079602226,0.12313,0.35,0.18199643493761136,0.3225806451612903
subspecies,BernoulliNB_Best,0.35,0.02509980079602226,0.12313,0.35,0.18199643493761136,0.3225806451612903
subspecies,BernoulliNB_PCA,0.7476666666666667,0.04818482933224706,0.7428095238095238,0.7476666666666667,0.7398819657581266,0.8709677419354839
subspecies,BernoulliNB_Best_PCA,0.7393333333333333,0.05705358105422578,0.7344761904761905,0.7393333333333333,0.7328511310957131,0.8709677419354839
subspecies,GaussianNB,0.9516666666666665,0.029851484236317463,0.957686111111111,0.9516666666666665,0.951524183006536,1.0
subspecies,GaussianNB_Best,0.9676666666666666,0.016179548132682135,0.9711666666666667,0.9676666666666666,0.9675027069937286,1.0
subspecies,GaussianNB_PCA,0.9353333333333333,0.031506613062445586,0.9409722222222221,0.9353333333333333,0.9358692810457516,1.0
subspecies,GaussianNB_Best_PCA,0.9353333333333333,0.031506613062445586,0.9409722222222221,0.9353333333333333,0.9358692810457516,1.0
